Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/batch/9dce1f06-e749-4375-8512-d03e2e1f09d7,6,0,5,5.103199999818268,4.091700000572018,7.258199999341741,4517.5,0.00864710965663399,0.0,5,5,5,5,7,7,7,7,7,7,7
GET,/batch/9de193a2-eb19-4c2f-bb0b-a757109ad5b8,4,0,17,25.986475000536302,4.500499999267049,56.24370000441559,5639.5,0.0057647397710893266,0.0,26,26,56,56,56,56,56,56,56,56,56
GET,/batch/9dfa4b54-79fa-4430-8eee-5b0e531a286c,5,0,11,19.79864000022644,3.051799998502247,60.609200001636054,2175.8,0.007205924713861658,0.0,11,21,21,61,61,61,61,61,61,61,61
GET,/batch/9e45f847-21e3-40af-b3e2-8ced974ccada,7,0,6,13.45381428421076,3.772299998672679,40.017599996645004,2344.8571428571427,0.01008829459940632,0.0,6,17,19,19,40,40,40,40,40,40,40
GET,/batch/9f1007bd-afd8-469b-9e72-285e131fa9d9,13,0,5,8.056561540377935,2.9713999974774197,33.77600000385428,2241.5384615384614,0.01873540425604031,0.0,5,6,7,12,15,34,34,34,34,34,34
GET,/batch/a105a290-dfc9-483c-8317-1ceaf93b3fee,10,0,13,26.321840001037344,3.1000000017229468,78.90929999848595,3532.0,0.014411849427723316,0.0,14,16,40,67,79,79,79,79,79,79,79
GET,/batch/a12d8bf0-b0fd-4a46-bb5d-76493e6f5111,5,0,11,16.972499998519197,2.870699994673487,48.31079999712529,4076.0,0.007205924713861658,0.0,11,17,17,48,48,48,48,48,48,48,48
GET,/batch/a172ee44-190d-4a2b-b346-859e5ef93fea,9,0,10,21.71867777764823,3.0976999987615272,110.64600000099745,3623.8888888888887,0.012970664484950984,0.0,10,11,15,25,110,110,110,110,110,110,110
GET,/batch/a1b27f17-669f-444c-8e20-c15025d2ada8,7,0,5,14.29811428533867,2.7373999982955866,37.74870000052033,2942.4285714285716,0.01008829459940632,0.0,5,20,28,28,38,38,38,38,38,38,38
GET,/batch/a1c27458-b541-4970-b1f1-ccd967dcd7f7,7,0,13,37.08400000219366,3.5611999992397614,158.9672000045539,5139.428571428572,0.01008829459940632,0.0,13,27,47,47,160,160,160,160,160,160,160
GET,/batch/a2b83220-5072-487c-8ef2-8d5b55e88fe5,7,0,4,28.589714286291773,3.2256000049528666,168.6489999992773,3036.1428571428573,0.01008829459940632,0.0,4,5,11,11,170,170,170,170,170,170,170
GET,/batch/a2bcfd0f-4d92-48ff-a3d9-8d1ec0d1952a,11,0,5,10.001609091969756,3.3580000017536804,43.34430000017164,3490.818181818182,0.015853034370495647,0.0,5,6,6,6,23,43,43,43,43,43,43
GET,/batch/a2f02498-c03b-438a-ac8c-260400ccbc74,12,0,4,51.21637499966406,2.700099998037331,421.49390000122366,3798.3333333333335,0.01729421931326798,0.0,5,5,64,64,93,420,420,420,420,420,420
GET,/batch/a498fd09-c2a1-49eb-a8c1-f3d1e7ea211e,8,0,4,10.73669999914273,2.9686999987461604,51.67799999617273,2998.625,0.011529479542178653,0.0,6,6,9,9,52,52,52,52,52,52,52
GET,/batch/a61bb35a-4745-40ab-a8fe-497eb1cb6d5c,13,0,9,28.66906153828425,2.9206000035628676,145.51529999880586,3332.6153846153848,0.01873540425604031,0.0,9,20,34,50,69,150,150,150,150,150,150
GET,/batch/a7a3a8f3-a3ee-44be-b94e-805b52aeddc9,16,0,7,12.94542500136231,2.9027999989921227,44.20450000179699,3225.4375,0.023058959084357306,0.0,7,11,14,14,44,44,44,44,44,44,44
GET,/batch/a95e7918-fb75-4c01-aeee-ea02626993b5,10,0,6,17.137889999867184,3.6474000007729046,109.40120000304887,2127.1,0.014411849427723316,0.0,6,10,10,11,110,110,110,110,110,110,110
GET,/batch/a9f2b526-75a5-4876-be3e-e4aeaf40a7ad,13,0,6,78.71671538473143,3.165499998431187,553.4971000015503,3314.923076923077,0.01873540425604031,0.0,6,25,33,160,200,550,550,550,550,550,550
GET,/batch/aa1cb5eb-2de9-4194-9af2-ef8af1b1c374,8,0,3,13.020900000810798,2.958199998829514,73.04319999821018,2384.0,0.011529479542178653,0.0,4,6,9,9,73,73,73,73,73,73,73
GET,/batch/acf7d4c0-9179-4329-b164-c2c7a16b1ab5,8,0,10,15.625750001163397,3.1493999995291233,34.60140000242973,2159.75,0.011529479542178653,0.0,12,27,27,27,35,35,35,35,35,35,35
GET,/batch/adcb3669-cd71-4dbe-acc0-10f1cdba4195,15,0,8,147.64849999919534,2.641599996422883,1750.083099999756,3050.8,0.021617774141584972,0.0,8,12,19,75,300,1800,1800,1800,1800,1800,1800
GET,/batch/aef44016-e7d3-466c-8261-900b6387805a,11,0,16,139.1184000002051,3.09209999977611,1397.6929000054952,3408.181818181818,0.015853034370495647,0.0,16,21,26,26,28,1400,1400,1400,1400,1400,1400
GET,/batch/af37ffac-a872-4b28-b8f6-70aec1d2b931,10,0,7,7.780470000579953,4.320000000006985,12.86919999984093,3362.8,0.014411849427723316,0.0,8,9,10,11,13,13,13,13,13,13,13
GET,/batch/af888860-ac82-4417-8262-306337ceab3e,8,0,11,23.55507500033127,2.5378999998793006,100.73279999778606,3939.125,0.011529479542178653,0.0,12,16,37,37,100,100,100,100,100,100,100
GET,/batch/afc92353-d517-4159-9674-86ff8c24d7eb,8,0,4,14.66002500092145,3.3246000020881183,85.16300000337651,2425.75,0.011529479542178653,0.0,5,6,6,6,85,85,85,85,85,85,85
GET,/batch/b09863d2-b12a-4d36-b23c-25f7bcb87207,7,0,4,5.4395714292435775,2.5064000001293607,9.929200001352001,2991.4285714285716,0.01008829459940632,0.0,4,7,7,7,10,10,10,10,10,10,10
GET,/batch/b0f0b097-059a-49e1-8217-ee4e3828eb82,10,0,20,41.86262000221177,3.1042000045999885,176.7427000013413,4108.1,0.014411849427723316,0.0,22,38,45,96,180,180,180,180,180,180,180
GET,/batch/b0fd76d0-82bf-4005-a356-178ce376aceb,10,0,4,11.243979999562725,2.656800003023818,27.007999997294974,3632.0,0.014411849427723316,0.0,4,14,25,25,27,27,27,27,27,27,27
GET,/batch/b1aa1731-16da-47c1-9cda-d20c62288501,13,0,8,38.50020000055128,2.5928999966708943,319.89559999783523,3699.3846153846152,0.01873540425604031,0.0,8,13,16,34,79,320,320,320,320,320,320
GET,/batch/b394d12b-69a6-4536-9d7b-6c8828c8898e,9,0,5,4.623955555467142,2.984800004924182,6.962100000237115,2621.1111111111113,0.012970664484950984,0.0,5,5,5,7,7,7,7,7,7,7,7
GET,/batch/b613e81c-ae14-45fc-a5cc-a5006d108b13,4,0,3,60.36037500052771,2.7469999986351468,230.4608999984339,5474.25,0.0057647397710893266,0.0,5,5,230,230,230,230,230,230,230,230,230
GET,/batch/b69cc59d-f02e-49ba-aed2-7692c013330b,10,0,6,20.786000000225613,3.95109999954002,92.77480000309879,3721.4,0.014411849427723316,0.0,6,19,22,44,93,93,93,93,93,93,93
GET,/batch/b6fd2bab-57bd-4722-bd54-a4ff2b66fa33,16,0,8,23.35592500094208,2.8407999998307787,151.45099999790546,3071.875,0.023058959084357306,0.0,11,22,26,26,53,150,150,150,150,150,150
GET,/batch/b7c421be-a28c-490d-84bc-f2cda75c2eea,10,0,4,6.0848799999803305,2.672400005394593,16.717400001653004,2271.4,0.014411849427723316,0.0,4,6,8,9,17,17,17,17,17,17,17
GET,/batch/b81f30b0-2476-4412-bd7b-b63501e6885c,8,0,7,12.711962500361551,3.501699997286778,27.70070000406122,3325.375,0.011529479542178653,0.0,9,21,26,26,28,28,28,28,28,28,28
GET,/batch/b85cb3e1-d737-41af-9292-4effa7c4c72d,13,0,6,21.603030769396216,3.4566000031190924,152.34570000029635,3324.846153846154,0.01873540425604031,0.0,6,8,12,32,36,150,150,150,150,150,150
GET,/batch/b8f5bc96-3468-4283-a698-11f387e7cfa7,10,0,7,19.815830000152346,2.7325999981258065,111.80580000655027,4009.5,0.014411849427723316,0.0,9,14,15,23,110,110,110,110,110,110,110
GET,/batch/b9049560-ae6b-452e-a218-b9803d520f29,7,0,7,34.092742858255015,2.553400001488626,183.6512000008952,2898.0,0.01008829459940632,0.0,7,14,22,22,180,180,180,180,180,180,180
GET,/batch/b955a290-5153-42d5-8067-36db03b419ad,7,0,7,17.555885713331268,3.0740000001969747,47.69420000229729,2475.0,0.01008829459940632,0.0,7,11,47,47,48,48,48,48,48,48,48
GET,/batch/b9906528-5b00-4f04-a40d-e2128e77a715,8,0,6,9.73782500022935,2.5777999981073663,30.64489999815123,4943.0,0.011529479542178653,0.0,6,9,17,17,31,31,31,31,31,31,31
GET,/batch/bac48535-866e-4acc-a5d3-fb458cf831d7,9,0,6,15.002088888043849,3.091499995207414,44.73680000228342,3645.0,0.012970664484950984,0.0,6,6,21,42,45,45,45,45,45,45,45
GET,/batch/bbdf5f43-7fb9-4642-8e30-e60404e21bba,10,0,8,20.957959999213926,2.894700002798345,77.06969999708235,2132.0,0.014411849427723316,0.0,10,15,16,69,77,77,77,77,77,77,77
GET,/batch/bbeb297f-b98f-4ad6-a9b4-35cbe4b7058c,14,0,5,79.04825000046652,2.925900000263937,984.8057000053814,3446.3571428571427,0.02017658919881264,0.0,8,8,12,12,43,980,980,980,980,980,980
GET,/batch/bbfeb30e-dd1f-476e-9111-65c10a5782d9,14,0,7,11.911500000029005,3.354599997692276,45.549900001788046,3357.785714285714,0.02017658919881264,0.0,8,14,19,20,20,46,46,46,46,46,46
GET,/batch/bc157a60-f298-425f-920f-cc15718f3622,10,0,9,18.916310000349768,3.1956000020727515,55.453300003136974,3287.8,0.014411849427723316,0.0,11,18,22,55,55,55,55,55,55,55,55
GET,/batch/bcd6ffb5-8443-4a1b-a05f-b21a5d6e7476,14,0,4,41.933414285137715,2.7464000013424084,181.88589999772375,2838.4285714285716,0.02017658919881264,0.0,6,37,45,110,160,180,180,180,180,180,180
GET,/batch/bd06c2c0-a338-416c-91cf-93f70fd2e6d5,8,0,7,12.101037501452083,2.967300002637785,47.850800001469906,2998.0,0.011529479542178653,0.0,8,10,11,11,48,48,48,48,48,48,48
GET,/batch/bd579e9a-9cd0-41e6-acd0-e7dc26535307,14,0,5,19.181899997680116,3.184199995303061,139.41020000493154,3363.3571428571427,0.02017658919881264,0.0,5,6,8,13,66,140,140,140,140,140,140
GET,/batch/be56a4ef-8281-4b11-b7f0-bb726f0f73c3,5,0,6,69.41924000129802,3.4269000025233254,238.84479999833275,4697.8,0.007205924713861658,0.0,6,93,93,240,240,240,240,240,240,240,240
GET,/batch/bff22b79-1100-4b40-a871-6255d6d9cbbe,7,0,5,8.448485713285793,3.135300001304131,21.583899993856903,3022.714285714286,0.01008829459940632,0.0,5,8,12,12,22,22,22,22,22,22,22
GET,/batch/bff4a1a1-bbe3-4963-a8bc-65ca2c3b2c74,7,0,7,26.272642858592526,3.3646000010776334,79.58650000364287,3397.285714285714,0.01008829459940632,0.0,7,32,52,52,80,80,80,80,80,80,80
GET,/batch/c17e0b6c-814c-4f5f-b0cb-76137b493e1a,11,0,19,37.523663635841906,3.2081999961519614,212.11939999921015,3078.818181818182,0.015853034370495647,0.0,19,34,43,43,49,210,210,210,210,210,210
GET,/batch/c247febd-520f-4448-9311-353bc523b6c9,10,0,7,10.968420000426704,2.847499999916181,29.794000001857057,2978.0,0.014411849427723316,0.0,8,10,10,27,30,30,30,30,30,30,30
GET,/batch/c62e23da-4133-4363-ab06-89d870e6696e,9,0,5,10.34405555482307,3.169700001308229,43.53570000239415,1819.7777777777778,0.012970664484950984,0.0,5,5,6,20,44,44,44,44,44,44,44
GET,/batch/c7a579bd-e5d5-4a01-9aa8-c8c57f33e1a7,5,0,6,35.62778000050457,3.724400005012285,152.92870000121184,2176.6,0.007205924713861658,0.0,6,11,11,150,150,150,150,150,150,150,150
GET,/batch/c803466f-77f8-4e88-97e1-fac87f008bd4,10,0,4,13.563550000981195,3.030999992915895,54.004099998564925,3557.8,0.014411849427723316,0.0,8,11,12,32,54,54,54,54,54,54,54
GET,/batch/c825d387-1959-49b8-b081-40fc48921765,5,0,5,5.110120000608731,3.1487000014749356,7.189800002379343,3779.2,0.007205924713861658,0.0,5,6,6,7,7,7,7,7,7,7,7
GET,/batch/c83349c4-12f0-47f7-97bb-b073262aac2f,14,0,7,20.315757142400667,2.3522999981651083,118.01440000272123,3025.0714285714284,0.02017658919881264,0.0,7,10,19,30,67,120,120,120,120,120,120
GET,/batch/c88771a2-cbad-4181-a0c7-c0eba1752462,16,0,7,19.037037501220766,2.6728000011644326,147.61300000100164,2856.75,0.023058959084357306,0.0,8,9,14,14,40,150,150,150,150,150,150
GET,/batch/c8be1daa-36a5-4958-8d63-3ee51ac622ee,8,0,4,6.0692124998240615,2.9136000011931174,18.016000001807697,2794.5,0.011529479542178653,0.0,4,5,8,8,18,18,18,18,18,18,18
GET,/batch/c8ddca6d-a17d-4ca0-bd81-7ead388e4b8d,12,0,15,31.68294166668299,3.200500003003981,175.17110000335379,3551.0,0.01729421931326798,0.0,16,25,44,44,52,180,180,180,180,180,180
GET,/batch/ccbf3c39-2c62-4030-aa37-5c24a9b5644d,8,0,4,21.75353750044451,3.1132000003708526,130.7715000002645,2323.5,0.011529479542178653,0.0,5,12,13,13,130,130,130,130,130,130,130
GET,/batch/cdb92f43-c058-4e57-b0d1-864b58d42c62,8,0,3.1616999985999428,10.776962500131049,3.1616999985999428,21.391599999333266,3711.625,0.011529479542178653,0.0,15,17,20,20,21,21,21,21,21,21,21
GET,/batch/ce0db3ba-f4d3-41fc-b846-5eb31003b0ea,14,0,5,6.423342855539106,2.6649999999790452,24.392300001636613,3714.9285714285716,0.02017658919881264,0.0,5,6,6,8,13,24,24,24,24,24,24
GET,/batch/cecc2070-de52-4975-b664-d2e57f69ac08,8,0,5,5.291837499498797,3.283899997768458,7.703199997195043,2712.5,0.011529479542178653,0.0,5,7,7,7,8,8,8,8,8,8,8
GET,/batch/cf4f00e7-b551-47e7-a3e2-889aa106f0ec,9,0,9,25.758422222376492,3.2888999994611368,91.42879999853903,2168.1111111111113,0.012970664484950984,0.0,9,16,30,67,91,91,91,91,91,91,91
GET,/batch/cf5eca8e-eb72-42a5-a50a-c9213451eac6,8,0,6,12.718199999653734,2.926399996795226,36.16859999601729,3078.75,0.011529479542178653,0.0,9,18,18,18,36,36,36,36,36,36,36
GET,/batch/d0d3b9a6-0be2-4d62-ac99-c0cdfbfe431f,10,0,5,7.582150000234833,2.6444000031915493,30.556499994418118,1836.7,0.014411849427723316,0.0,5,7,7,8,31,31,31,31,31,31,31
GET,/batch/d0dc8a56-662f-4db0-b396-b572d73381c2,4,0,3,9.965750001356355,2.984800004924182,26.14210000319872,3715.0,0.0057647397710893266,0.0,7,7,26,26,26,26,26,26,26,26,26
GET,/batch/d166315e-8d14-4f2a-b753-34bd9cb1e33f,11,0,8,13.047099999808283,2.987500003655441,32.332499999029096,3283.5454545454545,0.015853034370495647,0.0,8,23,24,24,29,32,32,32,32,32,32
GET,/batch/d1c4e403-6fb0-4904-9f3f-b27986b18d99,5,0,5,138.05684000108158,2.551800003857352,671.6918000020087,2829.6,0.007205924713861658,0.0,5,6,6,670,670,670,670,670,670,670,670
GET,/batch/d2ee4ecb-6dd3-4205-975b-696549e022df,13,0,5,25.98720769310603,2.3685999985900708,235.9511999966344,2492.769230769231,0.01873540425604031,0.0,5,6,7,28,29,240,240,240,240,240,240
GET,/batch/d417fe0e-8e48-493a-93e7-2525e7fa90e0,9,0,4,7.503277779000604,2.7222999997320585,34.602300002006814,3269.4444444444443,0.012970664484950984,0.0,4,4,6,6,35,35,35,35,35,35,35
GET,/batch/d439fcd6-b2e3-4374-a2ea-bca39ebfbcd5,8,0,5,9.716049999951792,2.344799999264069,43.10649999388261,2916.0,0.011529479542178653,0.0,6,6,8,8,43,43,43,43,43,43,43
GET,/batch/d44ab91d-6987-4bc4-9c8c-c33b7c1dbad8,6,0,4,7.120566668163519,3.2063999969977885,19.5056000011391,4285.833333333333,0.00864710965663399,0.0,5,5,8,8,20,20,20,20,20,20,20
GET,/batch/d462d143-0e23-4e99-a3b3-a460075c32d3,12,0,4,10.026816666140803,2.9267999998410232,57.744999998249114,3224.0,0.01729421931326798,0.0,4,6,8,8,18,58,58,58,58,58,58
GET,/batch/d562c492-b3df-491c-ac0a-e9d0aaec141b,8,0,5,23.95753749897267,3.4597999983816408,126.86760000360664,3817.5,0.011529479542178653,0.0,12,13,23,23,130,130,130,130,130,130,130
GET,/batch/d5c9bf1a-883c-46c9-a9f2-68352fe4fc9f,13,0,5,27.760515385755124,3.335100002004765,275.7281999947736,2919.6153846153848,0.01873540425604031,0.0,5,9,9,16,17,280,280,280,280,280,280
GET,/batch/d6d999f9-07c2-4fc4-9b8f-156eaa9b55df,10,0,7,18.403099997522077,2.9389999981503934,68.20589999551885,3721.4,0.014411849427723316,0.0,8,11,16,60,68,68,68,68,68,68,68
GET,/batch/d6fd06c2-a9df-4487-902f-4a363fae2d39,11,0,9,33.56699090958996,3.6330000002635643,134.38609999866458,3179.3636363636365,0.015853034370495647,0.0,9,18,57,57,120,130,130,130,130,130,130
GET,/batch/d74d969d-cb00-4495-a140-293c95d9bb65,11,0,4,7.486790909421291,2.936999997473322,23.033099998428952,2998.090909090909,0.015853034370495647,0.0,4,7,7,7,18,23,23,23,23,23,23
GET,/batch/d7678398-bb32-4d70-9f7c-2196798fbcbe,14,0,6,16.345050002460734,3.467400005320087,95.34690000145929,3234.8571428571427,0.02017658919881264,0.0,6,8,15,28,40,95,95,95,95,95,95
GET,/batch/d85456c0-130c-48bf-9e04-247fd8a1bbf8,5,0,3,7.471259997691959,2.9844999953638762,16.647699994791765,2009.4,0.007205924713861658,0.0,3,11,11,17,17,17,17,17,17,17,17
GET,/batch/d9061d17-27b9-47b0-b739-cc481bf97f70,9,0,8,152.67970000018573,2.664399995410349,1248.8984000010532,2895.6666666666665,0.012970664484950984,0.0,8,12,27,65,1200,1200,1200,1200,1200,1200,1200
GET,/batch/d93d0e3d-7a43-43f1-87ef-8989c34f576b,11,0,4,134.9847454541966,2.7102000021841377,1441.6387000019313,2530.3636363636365,0.015853034370495647,0.0,4,5,6,6,7,1400,1400,1400,1400,1400,1400
GET,/batch/da0311b7-636d-4d11-b632-8f9b6e700664,7,0,5,76.54092857098605,4.076099998201244,499.8918999990565,3151.5714285714284,0.01008829459940632,0.0,5,5,12,12,500,500,500,500,500,500,500
GET,/batch/da5125ec-6781-412a-a09e-85d64111565e,9,0,14,132.9049222234365,3.4903999985544942,1073.5806000011507,3275.5555555555557,0.012970664484950984,0.0,14,17,17,58,1100,1100,1100,1100,1100,1100,1100
GET,/batch/da80f9cb-d011-4ecd-929d-6fe795621ee3,12,0,5,8.253491664921361,2.7553999971132725,29.74519999406766,3905.6666666666665,0.01729421931326798,0.0,6,6,12,12,12,30,30,30,30,30,30
GET,/batch/daf2d98d-0316-4373-84db-f5d7ac44e6b9,9,0,5,146.4335777782253,2.494799999112729,1235.8682000049157,2877.4444444444443,0.012970664484950984,0.0,5,7,9,50,1200,1200,1200,1200,1200,1200,1200
GET,/batch/ddb1d941-2cf4-4b59-90e2-ef41c3298ec4,13,0,7,64.13854615395674,2.996099996380508,624.1596000036225,2581.769230769231,0.01873540425604031,0.0,7,10,17,61,82,620,620,620,620,620,620
GET,/batch/dec067b4-5a35-4219-98b9-942ee4302d91,13,0,4,38.10320769228453,2.9280000017024577,415.04120000172406,2378.3076923076924,0.01873540425604031,0.0,4,7,8,9,27,420,420,420,420,420,420
GET,/batch/dfc71b07-13a3-4ae8-852d-5d35b6fd09e9,12,0,4,17.864975000823808,2.67580000218004,146.01670000411104,3537.25,0.01729421931326798,0.0,4,6,12,12,16,150,150,150,150,150,150
GET,/batch/e0ac6a5d-48e6-40cf-a1c6-12e8fda336cb,9,0,6,9.496066665936572,2.7670999988913536,27.280299997073598,3535.4444444444443,0.012970664484950984,0.0,6,8,10,17,27,27,27,27,27,27,27
GET,/batch/e0ce3fc3-5848-40c4-aa20-1e0d33ca107d,12,0,5,14.490258331231113,3.380900001502596,74.15259999834234,2690.5,0.01729421931326798,0.0,7,10,17,17,26,74,74,74,74,74,74
GET,/batch/e24a0596-7e44-42f1-81b1-ac1d56b9afbc,5,0,3.1090999982552603,5.467559999669902,3.1090999982552603,13.523100002203137,2962.4,0.007205924713861658,0.0,3,4,4,14,14,14,14,14,14,14,14
GET,/batch/e2bb1797-1e8e-42f8-b7ba-28b503c63970,8,0,4,16.41337500041118,2.947399996628519,100.78410000278382,3610.5,0.011529479542178653,0.0,4,5,7,7,100,100,100,100,100,100,100
GET,/batch/e2d807a2-eac2-4719-8f7e-c9695f6cfe3a,13,0,7,16.58713076959919,3.1750000052852556,54.32199999631848,2954.4615384615386,0.01873540425604031,0.0,7,14,25,26,52,54,54,54,54,54,54
GET,/batch/e2da4985-b6e5-4b0a-b3da-2bbc341fb028,6,0,6,28.767850001410505,3.3247999963350594,144.37440000619972,3469.0,0.00864710965663399,0.0,6,6,9,9,140,140,140,140,140,140,140
GET,/batch/e352bfcf-4c89-4247-b39b-9f13563e90e2,10,0,7,27.534970000124304,3.0071000001044013,181.27370000001974,4207.5,0.014411849427723316,0.0,7,12,13,37,180,180,180,180,180,180,180
GET,/batch/e411ed31-7c40-4d49-adcf-649fe412d506,8,0,4,20.741412499774015,2.9484999977285042,113.96940000122413,3020.125,0.011529479542178653,0.0,5,12,20,20,110,110,110,110,110,110,110
GET,/batch/e58e08be-9697-4cac-93d8-42afa2769630,8,0,10,251.73712499963585,3.5385000010137446,1136.0777000008966,3285.25,0.011529479542178653,0.0,34,93,730,730,1100,1100,1100,1100,1100,1100,1100
GET,/batch/e5ac8950-a0e2-4ea5-bdcb-8643e9cf1466,10,0,6,21.055579999665497,3.977500004111789,93.61369999533053,4040.5,0.014411849427723316,0.0,7,10,30,43,94,94,94,94,94,94,94
GET,/batch/e78a955b-e3af-4d8a-846d-109fbb467ca5,18,0,5,14.602533333850765,2.803400006087031,72.58480000018608,3350.1111111111113,0.025941328969901967,0.0,6,10,15,16,54,73,73,73,73,73,73
GET,/batch/e83bf187-f1d0-4e47-8b7a-c82023025c30,12,0,5,14.114300001286514,2.741999996942468,68.34829999570502,2350.1666666666665,0.01729421931326798,0.0,7,10,14,14,35,68,68,68,68,68,68
GET,/batch/e8e2373b-a52b-4bd0-8d96-f9599eae787d,5,0,13,264.48876000067685,3.862400000798516,1182.4214000007487,2287.0,0.007205924713861658,0.0,13,120,120,1200,1200,1200,1200,1200,1200,1200,1200
GET,/batch/e98f111b-f23e-4fd3-8cce-7644679e88fb,9,0,6,7.311822220799513,2.893700002459809,12.108399998396635,3297.222222222222,0.012970664484950984,0.0,6,9,11,11,12,12,12,12,12,12,12
GET,/batch/e9d30270-823e-4afa-a0b8-25006c57dbf1,15,0,10,24.885086666715022,3.136100000119768,164.29880000214325,1909.0,0.021617774141584972,0.0,10,18,24,31,57,160,160,160,160,160,160
GET,/batch/ea9c98c8-b610-44b7-8e6c-ef6070ee536e,7,0,12,16.870671430037223,3.08690000383649,43.25000000244472,3364.714285714286,0.01008829459940632,0.0,12,16,31,31,43,43,43,43,43,43,43
GET,/batch/ebda9c42-5984-46f0-80e0-5aa1654a3f25,11,0,6,14.273118180757262,2.390699999523349,61.932500000693835,2478.3636363636365,0.015853034370495647,0.0,6,7,8,8,50,62,62,62,62,62,62
GET,/batch/ed4fcd81-7569-465f-9648-cc541d714614,13,0,14,26.804746153245034,3.602099997806363,78.27350000297884,4166.923076923077,0.01873540425604031,0.0,14,24,38,69,74,78,78,78,78,78,78
GET,/batch/ed6a63f1-9c2a-41c8-aa07-b72ced0fec30,9,0,17,28.278277778655237,3.3040000053006224,159.2986999967252,3113.6666666666665,0.012970664484950984,0.0,17,18,21,22,160,160,160,160,160,160,160
GET,/batch/ede6c5e4-10e7-4dba-9a8f-a6c54691ce87,12,0,5,52.70090000036968,2.921200000855606,195.73030000174185,3267.25,0.01729421931326798,0.0,6,57,110,110,180,200,200,200,200,200,200
GET,/batch/ee2203c7-811f-4cc6-9661-5fe05011dbfc,8,0,4,24.336512498848606,3.1508000029134564,136.72930000029737,2474.0,0.011529479542178653,0.0,9,12,22,22,140,140,140,140,140,140,140
GET,/batch/ee65929b-c50b-44e2-a7a3-7627e29fbfcc,8,0,5,39.33247499935533,3.789499998674728,226.45840000041062,3549.5,0.011529479542178653,0.0,6,6,58,58,230,230,230,230,230,230,230
GET,/batch/ef9537e3-c581-43e9-a805-54143440c7da,8,0,5,6.339362500511925,3.184100001817569,14.010600003530271,2526.875,0.011529479542178653,0.0,6,7,8,8,14,14,14,14,14,14,14
GET,/batch/f0b92c9e-ef1b-4f3a-826f-02f5823d1cd5,9,0,5,10.717933334591281,2.959600002213847,44.50080000242451,3170.1111111111113,0.012970664484950984,0.0,5,7,9,15,45,45,45,45,45,45,45
GET,/batch/f14a04a2-e058-45f5-8dea-9bb4c27ecc98,6,0,7,59.844766668296266,3.0153999978210777,231.9908000063151,3767.0,0.00864710965663399,0.0,9,9,100,100,230,230,230,230,230,230,230
GET,/batch/f1642f7e-2134-447a-b528-22cf4a180522,11,0,6,23.94221818394726,3.00470000365749,175.4916000063531,2686.3636363636365,0.015853034370495647,0.0,6,8,22,22,23,180,180,180,180,180,180
GET,/batch/f1e96752-2a8c-4122-b651-23102b247b32,6,0,4,9.517933334185122,3.487200003291946,32.87049999926239,3289.3333333333335,0.00864710965663399,0.0,5,5,7,7,33,33,33,33,33,33,33
GET,/batch/f275ba2c-17dd-4952-9fb7-b994506432ae,10,0,5,44.560959999944316,3.173899996909313,182.29949999658857,3520.3,0.014411849427723316,0.0,11,12,81,140,180,180,180,180,180,180,180
GET,/batch/f27ebc00-6634-4682-a9ef-9a3e23402882,7,0,5,7.64875714230584,4.243499999574851,21.900200001255143,4629.571428571428,0.01008829459940632,0.0,5,6,7,7,22,22,22,22,22,22,22
GET,/batch/f280ec63-beec-44c6-bd1c-3b5d0d4307a3,10,0,4,10.916529999667546,2.7893000005860813,61.47849999979371,3485.0,0.014411849427723316,0.0,5,6,6,13,61,61,61,61,61,61,61
GET,/batch/f36da854-e90a-4f8a-befd-c653043d5e13,8,0,4,27.469050000036077,2.7688000045600347,155.22709999640938,2753.875,0.011529479542178653,0.0,9,20,22,22,160,160,160,160,160,160,160
GET,/batch/f4231349-7d80-40ff-b5a5-2991a115d8b4,11,0,8,19.829745454692535,3.4085999941453338,60.768899995309766,3029.3636363636365,0.015853034370495647,0.0,8,32,33,33,51,61,61,61,61,61,61
GET,/batch/f473ea10-7075-4d11-ae0c-7d2fd922f20f,7,0,6,36.67512857334389,3.0125000048428774,169.97840000112774,3384.5714285714284,0.01008829459940632,0.0,6,24,47,47,170,170,170,170,170,170,170
GET,/batch/f4998f4a-c21e-4aa3-af15-7082a05de549,12,0,5,9.002608332593809,2.6357999959145673,37.93500000028871,2693.8333333333335,0.01729421931326798,0.0,5,5,15,15,16,38,38,38,38,38,38
GET,/batch/f4ab5945-cf15-4b96-aa08-f7bf550eec94,11,0,6,15.416109091099564,2.620800005388446,51.45500000071479,2804.4545454545455,0.015853034370495647,0.0,6,7,32,32,51,51,51,51,51,51,51
GET,/batch/f55ae850-4ec4-4ce7-bedd-ee66e60c8677,9,0,8,38.21888888907981,3.3863999997265637,253.42269999964628,3403.3333333333335,0.012970664484950984,0.0,8,10,22,35,250,250,250,250,250,250,250
GET,/batch/f5d5f193-7e36-44d4-adf3-534dacfed0f6,8,0,4,10.762662499473663,3.3276000031037256,56.575900001917034,3968.5,0.011529479542178653,0.0,4,5,5,5,57,57,57,57,57,57,57
